2017-05-21 07:57:17,596 [            Logging.java:http-nio-8080-exec-9:56] - Response	{"code":0,"rating":0.0,"user_count":2,"offer":[{"offer_id":26,"desc":"xbdbhd","title":"xhhdh","expiry":1485110100000},{"offer_id":27,"desc":"xbhxh","title":"gxhzh","expiry":1485196500000}]}

2017-05-21 07:57:24,920 [            Logging.java:http-nio-8080-exec-10:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0,"offer":{"offer_id":27}}
2017-05-21 07:57:24,921 [            Logging.java:http-nio-8080-exec-10:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"user_count":0,"offer":[{"offer_id":26,"desc":"xbdbhd","title":"xhhdh","expiry":1485110100000}]}

2017-05-21 08:04:55,066 [            Logging.java:http-nio-8080-exec-2:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 08:04:55,067 [            Logging.java:http-nio-8080-exec-2:56] - Response	{"code":0,"rating":0.0,"user_count":0,"offer":[{"offer_id":26,"desc":"xbdbhd","title":"xhhdh","expiry":1485110100000}]}

2017-05-21 08:07:04,661 [            Logging.java:http-nio-8080-exec-1:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 08:07:04,666 [            Logging.java:http-nio-8080-exec-1:56] - Response	{"code":0,"rating":0.0,"user_count":16,"offer":[{"offer_id":26,"desc":"xbdbhd","title":"xhhdh","expiry":1485110100000}]}

2017-05-21 08:07:06,495 [            Logging.java:http-nio-8080-exec-2:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 08:07:06,496 [            Logging.java:http-nio-8080-exec-2:56] - Response	{"code":0,"rating":0.0,"user_count":19,"offer":[{"offer_id":26,"desc":"xbdbhd","title":"xhhdh","expiry":1485110100000}]}

2017-05-21 08:07:07,237 [            Logging.java:http-nio-8080-exec-3:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 08:07:07,238 [            Logging.java:http-nio-8080-exec-3:56] - Response	{"code":0,"rating":0.0,"user_count":17,"offer":[{"offer_id":26,"desc":"xbdbhd","title":"xhhdh","expiry":1485110100000}]}

2017-05-21 08:21:02,601 [            Logging.java:http-nio-8080-exec-1:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 08:21:02,604 [            Logging.java:http-nio-8080-exec-1:56] - Response	{"code":0,"description":"SUCCESS","rating":4.5,"user_count":19,"offer":[{"offer_id":2,"desc":"muneer","title":"OGGDG","expiry":1495304543223}]}

2017-05-21 08:21:04,771 [            Logging.java:http-nio-8080-exec-2:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 08:21:04,772 [            Logging.java:http-nio-8080-exec-2:56] - Response	{"code":0,"description":"SUCCESS","rating":4.5,"user_count":19,"offer":[{"offer_id":2,"desc":"muneer","title":"OGGDG","expiry":1495304543223}]}

2017-05-21 08:21:05,901 [            Logging.java:http-nio-8080-exec-3:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 08:21:05,902 [            Logging.java:http-nio-8080-exec-3:56] - Response	{"code":0,"description":"SUCCESS","rating":4.5,"user_count":17,"offer":[{"offer_id":2,"desc":"muneer","title":"OGGDG","expiry":1495304543223}]}

2017-05-21 08:21:06,862 [            Logging.java:http-nio-8080-exec-4:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 08:21:06,863 [            Logging.java:http-nio-8080-exec-4:56] - Response	{"code":0,"description":"SUCCESS","rating":4.5,"user_count":16,"offer":[{"offer_id":2,"desc":"muneer","title":"OGGDG","expiry":1495304543223}]}

2017-05-21 08:21:07,553 [            Logging.java:http-nio-8080-exec-5:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 08:21:07,554 [            Logging.java:http-nio-8080-exec-5:56] - Response	{"code":0,"description":"SUCCESS","rating":4.5,"user_count":19,"offer":[{"offer_id":2,"desc":"muneer","title":"OGGDG","expiry":1495304543223}]}

2017-05-21 08:21:08,174 [            Logging.java:http-nio-8080-exec-6:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 08:21:08,175 [            Logging.java:http-nio-8080-exec-6:56] - Response	{"code":0,"description":"SUCCESS","rating":4.5,"user_count":18,"offer":[{"offer_id":2,"desc":"muneer","title":"OGGDG","expiry":1495304543223}]}

2017-05-21 08:21:57,346 [            Logging.java:http-nio-8080-exec-7:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0,"offer":{"offer_id":0,"desc":"slpywa","title":"Titlewa","expiry":"1485110100000"}}
2017-05-21 08:21:57,346 [            Logging.java:http-nio-8080-exec-7:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"user_count":0,"offer":[{"offer_id":26,"desc":"xbdbhd","title":"xhhdh","expiry":1485110100000},{"offer_id":28,"desc":"slpywa","title":"Titlewa","expiry":1485110100000}]}

2017-05-21 08:22:01,859 [            Logging.java:http-nio-8080-exec-8:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0,"offer":{"offer_id":0,"desc":"slpywa","title":"Titlewa","expiry":"1485110100000"}}
2017-05-21 08:22:01,860 [            Logging.java:http-nio-8080-exec-8:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"user_count":0,"offer":[{"offer_id":26,"desc":"xbdbhd","title":"xhhdh","expiry":1485110100000},{"offer_id":28,"desc":"slpywa","title":"Titlewa","expiry":1485110100000},{"offer_id":29,"desc":"slpywa","title":"Titlewa","expiry":1485110100000}]}

2017-05-21 09:18:26,135 [            Logging.java:http-nio-8080-exec-2:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0,"offer":{"offer_id":26}}
2017-05-21 09:18:26,138 [            Logging.java:http-nio-8080-exec-2:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"user_count":0,"offer":[{"offer_id":28,"desc":"slpywa","title":"Titlewa","expiry":1485110100000},{"offer_id":29,"desc":"slpywa","title":"Titlewa","expiry":1485110100000}]}

2017-05-21 09:19:04,871 [            Logging.java:http-nio-8080-exec-3:55] - Request	{"mdn":"9560090639","lat":28.4912491,"lng":77.080145}
2017-05-21 09:19:04,872 [            Logging.java:http-nio-8080-exec-3:56] - Response	{"code":0,"description":"hi","rating":0.0,"user_count":0,"merchants":[{"mdn":"919999635340","lat":123.0,"lng":123.0,"shop_name":"muneer","category":"wwe","rating":4.5},{"mdn":"919999635341","lat":123.0,"lng":123.0,"shop_name":"muneer","category":"wwe","rating":4.5}]}

2017-05-21 09:19:54,988 [            Logging.java:http-nio-8080-exec-5:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 09:19:54,989 [            Logging.java:http-nio-8080-exec-5:56] - Response	{"code":0,"rating":0.0,"user_count":19,"offer":[{"offer_id":28,"desc":"slpywa","title":"Titlewa","expiry":1485110100000},{"offer_id":29,"desc":"slpywa","title":"Titlewa","expiry":1485110100000}]}

2017-05-21 09:20:02,670 [            Logging.java:http-nio-8080-exec-6:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 09:20:02,671 [            Logging.java:http-nio-8080-exec-6:56] - Response	{"code":0,"rating":0.0,"user_count":18,"offer":[{"offer_id":28,"desc":"slpywa","title":"Titlewa","expiry":1485110100000},{"offer_id":29,"desc":"slpywa","title":"Titlewa","expiry":1485110100000}]}

2017-05-21 09:20:10,753 [            Logging.java:http-nio-8080-exec-7:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 09:20:10,753 [            Logging.java:http-nio-8080-exec-7:56] - Response	{"code":0,"rating":0.0,"user_count":16,"offer":[{"offer_id":28,"desc":"slpywa","title":"Titlewa","expiry":1485110100000},{"offer_id":29,"desc":"slpywa","title":"Titlewa","expiry":1485110100000}]}

2017-05-21 09:20:17,323 [            Logging.java:http-nio-8080-exec-8:55] - Request	{"mdn":"9560090639","lat":28.4912491,"lng":77.080145}
2017-05-21 09:20:17,323 [            Logging.java:http-nio-8080-exec-8:56] - Response	{"code":0,"description":"hi","rating":0.0,"user_count":0,"merchants":[{"mdn":"919999635340","lat":123.0,"lng":123.0,"shop_name":"muneer","category":"wwe","rating":4.5},{"mdn":"919999635341","lat":123.0,"lng":123.0,"shop_name":"muneer","category":"wwe","rating":4.5}]}

2017-05-21 09:21:00,159 [            Logging.java:http-nio-8080-exec-9:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 09:21:00,160 [            Logging.java:http-nio-8080-exec-9:56] - Response	{"code":0,"rating":0.0,"user_count":15,"offer":[{"offer_id":28,"desc":"slpywa","title":"Titlewa","expiry":1485110100000},{"offer_id":29,"desc":"slpywa","title":"Titlewa","expiry":1485110100000}]}

2017-05-21 09:25:15,438 [            Logging.java:http-nio-8080-exec-4:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 09:25:15,438 [            Logging.java:http-nio-8080-exec-4:56] - Response	{"code":0,"rating":0.0,"user_count":16,"offer":[{"offer_id":28,"desc":"slpywa","title":"Titlewa","expiry":1485110100000},{"offer_id":29,"desc":"slpywa","title":"Titlewa","expiry":1485110100000}]}

2017-05-21 09:25:21,787 [            Logging.java:http-nio-8080-exec-5:55] - Request	{"mdn":"9560090639","lat":28.4912491,"lng":77.080145}
2017-05-21 09:25:21,788 [            Logging.java:http-nio-8080-exec-5:56] - Response	{"code":0,"description":"hi","rating":0.0,"user_count":0,"merchants":[{"mdn":"919999635340","lat":123.0,"lng":123.0,"shop_name":"muneer","category":"wwe","rating":4.5},{"mdn":"919999635341","lat":123.0,"lng":123.0,"shop_name":"muneer","category":"wwe","rating":4.5},{"mdn":"919794933784","lat":123.0,"lng":123.0,"shop_name":"Sanjay Automobile","category":"Cars","rating":4.5}]}

2017-05-21 09:26:07,633 [            Logging.java:http-nio-8080-exec-7:55] - Request	{"merchant_id":"919794933784","lat":0.0,"lng":0.0}
2017-05-21 09:26:07,634 [            Logging.java:http-nio-8080-exec-7:56] - Response	{"code":0,"rating":0.0,"user_count":18,"offer":[]}

2017-05-21 09:26:45,399 [            Logging.java:http-nio-8080-exec-8:55] - Request	{"merchant_id":"919794933784","lat":0.0,"lng":0.0,"offer":{"offer_id":0,"desc":"shoes sale","title":"DIWALI DHAMAKA","expiry":"1485196500000"}}
2017-05-21 09:26:45,400 [            Logging.java:http-nio-8080-exec-8:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"user_count":0,"offer":[{"offer_id":30,"desc":"shoes sale","title":"DIWALI DHAMAKA","expiry":1485196500000}]}

2017-05-21 09:26:55,675 [            Logging.java:http-nio-8080-exec-9:55] - Request	{"mdn":"9560090639","lat":28.4912491,"lng":77.080145}
2017-05-21 09:26:55,676 [            Logging.java:http-nio-8080-exec-9:56] - Response	{"code":0,"description":"hi","rating":0.0,"user_count":0,"merchants":[{"mdn":"919794933784","lat":123.0,"lng":123.0,"shop_name":"Sanjay Automobile","category":"Cars","rating":4.5},{"mdn":"919999635340","lat":123.0,"lng":123.0,"shop_name":"Hero Bakery","category":"Food","rating":4.5},{"mdn":"919560090639","lat":123.0,"lng":123.0,"shop_name":"test","category":"test","rating":4.5}]}

2017-05-21 09:26:58,306 [            Logging.java:http-nio-8080-exec-10:55] - Request	{"merchant_id":"919794933784","lat":0.0,"lng":0.0}
2017-05-21 09:26:58,307 [            Logging.java:http-nio-8080-exec-10:56] - Response	{"code":0,"rating":0.0,"user_count":18,"offer":[{"offer_id":30,"desc":"shoes sale","title":"DIWALI DHAMAKA","expiry":1485196500000}]}

2017-05-21 09:27:26,116 [            Logging.java:http-nio-8080-exec-1:55] - Request	{"mdn":"9560090639","lat":28.4912491,"lng":77.080145}
2017-05-21 09:27:26,117 [            Logging.java:http-nio-8080-exec-1:56] - Response	{"code":0,"description":"hi","rating":0.0,"user_count":0,"merchants":[{"mdn":"919794933784","lat":123.0,"lng":123.0,"shop_name":"Sanjay Automobile","category":"Cars","rating":4.5},{"mdn":"919999635340","lat":123.0,"lng":123.0,"shop_name":"Hero Bakery","category":"Food","rating":4.5},{"mdn":"919560090639","lat":123.0,"lng":123.0,"shop_name":"test","category":"test","rating":4.5}]}

2017-05-21 09:27:40,612 [            Logging.java:http-nio-8080-exec-2:55] - Request	{"mdn":"9560090639","lat":28.4912491,"lng":77.080145}
2017-05-21 09:27:40,612 [            Logging.java:http-nio-8080-exec-2:56] - Response	{"code":0,"description":"hi","rating":0.0,"user_count":0,"merchants":[{"mdn":"919794933784","lat":123.0,"lng":123.0,"shop_name":"Sanjay Automobile","category":"Cars","rating":4.5},{"mdn":"919999635340","lat":123.0,"lng":123.0,"shop_name":"Hero Bakery","category":"Food","rating":4.5},{"mdn":"919560090639","lat":123.0,"lng":123.0,"shop_name":"test","category":"test","rating":4.5}]}

2017-05-21 09:27:43,510 [            Logging.java:http-nio-8080-exec-3:55] - Request	{"merchant_id":"919794933784","lat":0.0,"lng":0.0}
2017-05-21 09:27:43,510 [            Logging.java:http-nio-8080-exec-3:56] - Response	{"code":0,"rating":0.0,"user_count":18,"offer":[{"offer_id":30,"desc":"shoes sale","title":"DIWALI DHAMAKA","expiry":1485196500000}]}

2017-05-21 09:28:32,935 [            Logging.java:http-nio-8080-exec-4:55] - Request	{"merchant_id":"919794933784","lat":0.0,"lng":0.0}
2017-05-21 09:28:32,935 [            Logging.java:http-nio-8080-exec-4:56] - Response	{"code":0,"rating":0.0,"user_count":15,"offer":[{"offer_id":30,"desc":"shoes sale","title":"DIWALI DHAMAKA","expiry":1485196500000}]}

2017-05-21 09:28:43,666 [            Logging.java:http-nio-8080-exec-5:55] - Request	{"merchant_id":"919794933784","lat":0.0,"lng":0.0}
2017-05-21 09:28:43,666 [            Logging.java:http-nio-8080-exec-5:56] - Response	{"code":0,"rating":0.0,"user_count":18,"offer":[{"offer_id":30,"desc":"shoes sale","title":"DIWALI DHAMAKA","expiry":1485196500000}]}

2017-05-21 09:29:08,759 [            Logging.java:http-nio-8080-exec-6:55] - Request	{"mdn":"9560090639","lat":28.4912491,"lng":77.080145}
2017-05-21 09:29:08,760 [            Logging.java:http-nio-8080-exec-6:56] - Response	{"code":0,"description":"hi","rating":0.0,"user_count":0,"merchants":[{"mdn":"919794933784","lat":123.0,"lng":123.0,"shop_name":"Sanjay Automobile","category":"Cars","rating":4.5},{"mdn":"919999635340","lat":123.0,"lng":123.0,"shop_name":"Hero Bakery","category":"Food","rating":4.5},{"mdn":"919560090639","lat":123.0,"lng":123.0,"shop_name":"test","category":"test","rating":4.5}]}

2017-05-21 09:29:34,779 [            Logging.java:http-nio-8080-exec-7:55] - Request	{"merchant_id":"919794933784","lat":0.0,"lng":0.0}
2017-05-21 09:29:34,780 [            Logging.java:http-nio-8080-exec-7:56] - Response	{"code":0,"rating":0.0,"user_count":15,"offer":[{"offer_id":30,"desc":"shoes sale","title":"DIWALI DHAMAKA","expiry":1485196500000}]}

2017-05-21 09:29:40,633 [            Logging.java:http-nio-8080-exec-8:55] - Request	{"mdn":"9560090639","lat":28.4912491,"lng":77.080145}
2017-05-21 09:29:40,634 [            Logging.java:http-nio-8080-exec-8:56] - Response	{"code":0,"description":"hi","rating":0.0,"user_count":0,"merchants":[{"mdn":"919794933784","lat":123.0,"lng":123.0,"shop_name":"Sanjay Automobile","category":"Cars","rating":4.5},{"mdn":"919999635340","lat":123.0,"lng":123.0,"shop_name":"Hero Bakery","category":"Food","rating":4.5},{"mdn":"919560090639","lat":123.0,"lng":123.0,"shop_name":"test","category":"test","rating":4.5},{"mdn":"919996696695","lat":123.0,"lng":123.0,"shop_name":"test","category":"test","rating":4.5}]}

2017-05-21 09:31:47,424 [            Logging.java:http-nio-8080-exec-10:55] - Request	{"mdn":"9560090639","lat":28.4912491,"lng":77.080145}
2017-05-21 09:31:47,425 [            Logging.java:http-nio-8080-exec-10:56] - Response	{"code":0,"description":"hi","rating":0.0,"user_count":0,"merchants":[{"mdn":"919794933784","lat":123.0,"lng":123.0,"shop_name":"Sanjay Automobile","category":"Cars","rating":4.5},{"mdn":"919999635340","lat":123.0,"lng":123.0,"shop_name":"Hero Bakery","category":"Food","rating":4.5},{"mdn":"919560090639","lat":123.0,"lng":123.0,"shop_name":"test","category":"test","rating":4.5},{"mdn":"919996696695","lat":123.0,"lng":123.0,"shop_name":"test","category":"test","rating":4.5}]}

2017-05-21 09:31:50,020 [            Logging.java:http-nio-8080-exec-1:55] - Request	{"mdn":"9560090639","lat":28.4912491,"lng":77.080145}
2017-05-21 09:31:50,021 [            Logging.java:http-nio-8080-exec-1:56] - Response	{"code":0,"description":"hi","rating":0.0,"user_count":0,"merchants":[{"mdn":"919794933784","lat":123.0,"lng":123.0,"shop_name":"Sanjay Automobile","category":"Cars","rating":4.5},{"mdn":"919999635340","lat":123.0,"lng":123.0,"shop_name":"Hero Bakery","category":"Food","rating":4.5},{"mdn":"919560090639","lat":123.0,"lng":123.0,"shop_name":"test","category":"test","rating":4.5},{"mdn":"919996696695","lat":123.0,"lng":123.0,"shop_name":"test","category":"test","rating":4.5}]}

2017-05-21 09:32:03,187 [            Logging.java:http-nio-8080-exec-3:55] - Request	{"mdn":"9560090639","lat":28.4912491,"lng":77.080145}
2017-05-21 09:32:03,189 [            Logging.java:http-nio-8080-exec-3:56] - Response	{"code":0,"description":"hi","rating":0.0,"user_count":0,"merchants":[{"mdn":"919794933784","lat":123.0,"lng":123.0,"shop_name":"Sanjay Automobile","category":"Cars","rating":4.5},{"mdn":"919999635340","lat":123.0,"lng":123.0,"shop_name":"Hero Bakery","category":"Food","rating":4.5},{"mdn":"919560090639","lat":123.0,"lng":123.0,"shop_name":"test","category":"test","rating":4.5},{"mdn":"919996696695","lat":123.0,"lng":123.0,"shop_name":"test","category":"test","rating":4.5}]}

2017-05-21 09:36:02,039 [            Logging.java:http-nio-8080-exec-1:55] - Request	{"mdn":"9560090639","lat":28.4912491,"lng":77.080145}
2017-05-21 09:36:02,045 [            Logging.java:http-nio-8080-exec-1:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"user_count":0,"merchants":[{"mdn":"919999635340","lat":123.0,"lng":123.0,"shop_name":"Hero Bakery","address":"2270 M M street Delhi-110002","category":"Food","rating":4.5},{"mdn":"919794933784","lat":123.0,"lng":123.0,"shop_name":"Sanjay Automobile","address":"94 M Block Sector 21  Delhi-110002","category":"Cars","rating":4.5},{"mdn":"919996696695","lat":123.0,"lng":123.0,"shop_name":"test","address":"45 C Block Sector 22  Delhi-110002","category":"test","rating":0.0}]}

2017-05-21 09:36:14,068 [            Logging.java:http-nio-8080-exec-4:55] - Request	{"mdn":"9560090639","lat":28.4912491,"lng":77.080145}
2017-05-21 09:36:14,069 [            Logging.java:http-nio-8080-exec-4:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"user_count":0,"merchants":[{"mdn":"919999635340","lat":123.0,"lng":123.0,"shop_name":"Hero Bakery","address":"2270 M M street Delhi-110002","category":"Food","rating":4.5},{"mdn":"919794933784","lat":123.0,"lng":123.0,"shop_name":"Sanjay Automobile","address":"94 M Block Sector 21  Delhi-110002","category":"Cars","rating":4.5},{"mdn":"919996696695","lat":123.0,"lng":123.0,"shop_name":"test","address":"45 C Block Sector 22  Delhi-110002","category":"test","rating":0.0}]}

2017-05-21 09:36:48,549 [            Logging.java:http-nio-8080-exec-10:55] - Request	{"mdn":"9560090639","lat":28.4912491,"lng":77.080145}
2017-05-21 09:36:48,550 [            Logging.java:http-nio-8080-exec-10:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"user_count":0,"merchants":[{"mdn":"919999635340","lat":123.0,"lng":123.0,"shop_name":"Hero Bakery","address":"2270 M M street Delhi-110002","category":"Food","rating":4.5},{"mdn":"919794933784","lat":123.0,"lng":123.0,"shop_name":"Sanjay Automobile","address":"94 M Block Sector 21  Delhi-110002","category":"Cars","rating":4.5},{"mdn":"919996696695","lat":123.0,"lng":123.0,"shop_name":"test","address":"45 C Block Sector 22  Delhi-110002","category":"test","rating":0.0}]}

2017-05-21 09:36:51,803 [            Logging.java:http-nio-8080-exec-1:55] - Request	{"lat":0.0,"lng":0.0}
2017-05-21 09:36:51,804 [            Logging.java:http-nio-8080-exec-1:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"user_count":0,"merchants":[{"mdn":"919999635340","lat":123.0,"lng":123.0,"shop_name":"Hero Bakery","address":"2270 M M street Delhi-110002","category":"Food","rating":4.5},{"mdn":"919794933784","lat":123.0,"lng":123.0,"shop_name":"Sanjay Automobile","address":"94 M Block Sector 21  Delhi-110002","category":"Cars","rating":4.5},{"mdn":"919996696695","lat":123.0,"lng":123.0,"shop_name":"test","address":"45 C Block Sector 22  Delhi-110002","category":"test","rating":0.0}]}

2017-05-21 09:38:13,795 [            Logging.java:http-nio-8080-exec-1:55] - Request	{"lat":0.0,"lng":0.0}
2017-05-21 09:38:13,800 [            Logging.java:http-nio-8080-exec-1:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"user_count":0,"merchants":[{"mdn":"919999635340","lat":123.0,"lng":123.0,"shop_name":"Hero Bakery","address":"2270 M M street Delhi-110002","category":"Food","rating":4.5},{"mdn":"919794933784","lat":123.0,"lng":123.0,"shop_name":"Sanjay Automobile","address":"94 M Block Sector 21  Delhi-110002","category":"Cars","rating":4.5},{"mdn":"919996696695","lat":123.0,"lng":123.0,"shop_name":"test","address":"45 C Block Sector 22  Delhi-110002","category":"test","rating":0.0}]}

2017-05-21 09:38:39,365 [            Logging.java:http-nio-8080-exec-2:55] - Request	{"mdn":"9560090639","lat":28.4912491,"lng":77.080145}
2017-05-21 09:38:39,366 [            Logging.java:http-nio-8080-exec-2:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"user_count":0,"merchants":[{"mdn":"919999635340","lat":123.0,"lng":123.0,"shop_name":"Hero Bakery","address":"2270 M M street Delhi-110002","category":"Food","rating":4.5},{"mdn":"919794933784","lat":123.0,"lng":123.0,"shop_name":"Sanjay Automobile","address":"94 M Block Sector 21  Delhi-110002","category":"Cars","rating":4.5},{"mdn":"919996696695","lat":123.0,"lng":123.0,"shop_name":"test","address":"45 C Block Sector 22  Delhi-110002","category":"test","rating":0.0}]}

2017-05-21 09:38:47,083 [            Logging.java:http-nio-8080-exec-3:55] - Request	{"mdn":"9560090639","lat":28.4912491,"lng":77.080145}
2017-05-21 09:38:47,084 [            Logging.java:http-nio-8080-exec-3:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"user_count":0,"merchants":[{"mdn":"919999635340","lat":123.0,"lng":123.0,"shop_name":"Hero Bakery","address":"2270 M M street Delhi-110002","category":"Food","rating":4.5},{"mdn":"919794933784","lat":123.0,"lng":123.0,"shop_name":"Sanjay Automobile","address":"94 M Block Sector 21  Delhi-110002","category":"Cars","rating":4.5},{"mdn":"919996696695","lat":123.0,"lng":123.0,"shop_name":"test","address":"45 C Block Sector 22  Delhi-110002","category":"test","rating":0.0}]}

2017-05-21 09:39:02,539 [            Logging.java:http-nio-8080-exec-2:55] - Request	{"mdn":"9560090639","lat":28.4912491,"lng":77.080145}
2017-05-21 09:39:02,540 [            Logging.java:http-nio-8080-exec-2:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"user_count":0,"merchants":[{"mdn":"919999635340","lat":123.0,"lng":123.0,"shop_name":"Hero Bakery","address":"2270 M M street Delhi-110002","category":"Food","rating":4.5},{"mdn":"919794933784","lat":123.0,"lng":123.0,"shop_name":"Sanjay Automobile","address":"94 M Block Sector 21  Delhi-110002","category":"Cars","rating":4.5},{"mdn":"919996696695","lat":123.0,"lng":123.0,"shop_name":"test","address":"45 C Block Sector 22  Delhi-110002","category":"test","rating":0.0}]}

2017-05-21 09:40:17,190 [            Logging.java:http-nio-8080-exec-1:55] - Request	{"merchant_id":"919794933784","lat":0.0,"lng":0.0}
2017-05-21 09:40:17,194 [            Logging.java:http-nio-8080-exec-1:56] - Response	{"code":0,"rating":0.0,"user_count":18,"offer":[]}

2017-05-21 09:40:23,354 [            Logging.java:http-nio-8080-exec-2:55] - Request	{"lat":0.0,"lng":0.0}
2017-05-21 09:40:23,355 [            Logging.java:http-nio-8080-exec-2:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"user_count":0,"merchants":[{"mdn":"919999635340","lat":123.0,"lng":123.0,"shop_name":"Hero Bakery","address":"2270 M M street Delhi-110002","category":"Food","rating":4.5},{"mdn":"919794933784","lat":123.0,"lng":123.0,"shop_name":"Sanjay Automobile","address":"94 M Block Sector 21  Delhi-110002","category":"Cars","rating":4.5},{"mdn":"919996696695","lat":123.0,"lng":123.0,"shop_name":"test","address":"45 C Block Sector 22  Delhi-110002","category":"test","rating":0.0}]}

2017-05-21 09:40:23,750 [            Logging.java:http-nio-8080-exec-3:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
2017-05-21 09:40:23,751 [            Logging.java:http-nio-8080-exec-3:56] - Response	{"code":0,"rating":0.0,"user_count":16,"offer":[]}

2017-05-21 09:40:30,705 [            Logging.java:http-nio-8080-exec-5:55] - Request	{"merchant_id":"919794933784","lat":0.0,"lng":0.0}
2017-05-21 09:40:30,706 [            Logging.java:http-nio-8080-exec-5:56] - Response	{"code":0,"rating":0.0,"user_count":16,"offer":[]}

2017-05-21 09:40:35,313 [            Logging.java:http-nio-8080-exec-6:55] - Request	{"merchant_id":"919794933784","lat":0.0,"lng":0.0}
2017-05-21 09:40:35,313 [            Logging.java:http-nio-8080-exec-6:56] - Response	{"code":0,"rating":0.0,"user_count":17,"offer":[]}

2017-05-21 09:41:11,922 [            Logging.java:http-nio-8080-exec-7:55] - Request	{"merchant_id":"919794933784","lat":0.0,"lng":0.0,"offer":{"offer_id":0,"desc":"shoe sale 250rs","title":"DIWALI DHAMAKA","expiry":"1485110100000"}}
2017-05-21 09:41:11,923 [            Logging.java:http-nio-8080-exec-7:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"user_count":0,"offer":[{"offer_id":31,"desc":"shoe sale 250rs","title":"DIWALI DHAMAKA","expiry":1485110100000}]}

2017-05-21 09:41:43,318 [            Logging.java:http-nio-8080-exec-9:55] - Request	{"merchant_id":"919794933784","lat":0.0,"lng":0.0,"offer":{"offer_id":0,"desc":"super sale 200rs","title":"DHANTERAS MELA","expiry":"1485282900000"}}
2017-05-21 09:41:43,318 [            Logging.java:http-nio-8080-exec-9:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"user_count":0,"offer":[{"offer_id":31,"desc":"shoe sale 250rs","title":"DIWALI DHAMAKA","expiry":1485110100000},{"offer_id":32,"desc":"super sale 200rs","title":"DHANTERAS MELA","expiry":1485282900000}]}

2017-05-21 09:41:48,924 [            Logging.java:http-nio-8080-exec-10:55] - Request	{"mdn":"9560090639","lat":28.4912491,"lng":77.080145}
2017-05-21 09:41:48,924 [            Logging.java:http-nio-8080-exec-10:56] - Response	{"code":0,"description":"SUCCESS","rating":0.0,"user_count":0,"merchants":[{"mdn":"919999635340","lat":123.0,"lng":123.0,"shop_name":"Hero Bakery","address":"2270 M M street Delhi-110002","category":"Food","rating":4.5},{"mdn":"919794933784","lat":123.0,"lng":123.0,"shop_name":"Sanjay Automobile","address":"94 M Block Sector 21  Delhi-110002","category":"Cars","rating":4.5},{"mdn":"919996696695","lat":123.0,"lng":123.0,"shop_name":"test","address":"45 C Block Sector 22  Delhi-110002","category":"test","rating":0.0}]}

2017-05-21 09:41:49,980 [            Logging.java:http-nio-8080-exec-1:55] - Request	{"merchant_id":"919999635340","lat":0.0,"lng":0.0}
